50.98 0.0276697 0.512917 1 0.676611 0.999931 0.625319 8.221e-06 0.48707 1 0.657709 1 0.603684 0.000587388 0.376176 1 0.581005 1 0.451918 0.888644 0.125562 1 0.157461 1 0.101652 0.999999 0.0704712 1 0.0719663 0.999982 0.0632725 0.999971 0.0592072 0.999996 0.059579 0.999993 0.0568999 0.99869 0.0057817 1 0.261168
51.02 0.0289493 0.512612 1 0.676136 0.999925 0.624922 7.90841e-06 0.487187 1 0.65772 1 0.60382 0.000531939 0.376986 1 0.581509 1 0.453154 0.868517 0.127352 1 0.160763 1 0.103921 0.999999 0.0707038 1 0.072321 0.999983 0.0633705 0.999972 0.0592381 0.999996 0.0595963 0.999992 0.0569023 0.998705 0.00583013 1 0.258741
51.06 0.0303002 0.51228 1 0.675623 0.999919 0.624492 7.61213e-06 0.48731 1 0.657721 1 0.603957 0.000482466 0.377908 1 0.582063 1 0.454567 0.845726 0.129444 1 0.164636 1 0.106594 0.999999 0.0709769 1 0.0727369 0.999983 0.0634868 0.999974 0.0592774 0.999995 0.0596198 0.999991 0.0569089 0.998719 0.00587779 1 0.256388
51.1 0.0317268 0.511921 1 0.675071 0.999913 0.624028 7.33126e-06 0.487442 1 0.657716 1 0.604099 0.000438265 0.378959 1 0.582679 1 0.456182 0.820158 0.13188 1 0.169161 1 0.109729 0.999999 0.0712961 1 0.0732228 0.999983 0.0636241 0.999976 0.0593261 0.999995 0.0596503 0.99999 0.05692 0.998732 0.00592468 1 0.254106
51.14 0.0332334 0.511536 1 0.674479 0.999906 0.62353 7.06495e-06 0.487588 1 0.657704 1 0.60425 0.000398722 0.380158 1 0.58337 1 0.458024 0.791759 0.134702 1 0.174421 1 0.11339 0.999999 0.0716677 1 0.0737879 0.999984 0.0637856 0.999977 0.0593853 0.999995 0.0596886 0.99999 0.056936 0.998746 0.00597081 1 0.251895
51.18 0.0348252 0.511123 1 0.673845 0.999899 0.622997 6.81243e-06 0.487753 1 0.65769 1 0.604414 0.000363303 0.381522 1 0.584148 1 0.460119 0.76055 0.137953 1 0.180505 1 0.117647 0.999999 0.0720979 1 0.0744418 0.999984 0.0639745 0.999978 0.0594564 0.999994 0.0597358 0.999989 0.0569575 0.998759 0.00601618 1 0.249751
51.22 0.0365074 0.510684 1 0.673169 0.999891 0.622428 6.57298e-06 0.48794 1 0.657675 1 0.604594 0.00033154 0.383068 1 0.585026 1 0.462489 0.726646 0.141677 1 0.187497 1 0.122568 0.999999 0.072593 1 0.0751942 0.999985 0.0641941 0.999979 0.0595406 0.999994 0.0597928 0.999988 0.0569848 0.998771 0.00606081 1 0.247673
51.26 0.0382858 0.510217 1 0.672449 0.999883 0.621823 6.34593e-06 0.488154 1 0.65766 1 0.604795 0.000303025 0.384813 1 0.586015 1 0.465156 0.69027 0.145912 1 0.19548 1 0.128223 0.999999 0.0731594 1 0.0760546 0.999985 0.064448 0.99998 0.0596395 0.999993 0.0598609 0.999987 0.0570187 0.998784 0.00610471 1 0.24566
51.3 0.0401665 0.509724 1 0.671684 0.999874 0.621181 6.13064e-06 0.4884 1 0.657649 1 0.605021 0.000277403 0.386768 1 0.587128 1 0.468136 0.651752 0.150695 1 0.204521 1 0.134675 0.999999 0.0738028 1 0.0770319 0.999985 0.0647396 0.999981 0.0597545 0.999993 0.0599412 0.999986 0.0570599 0.998796 0.00614791 1 0.24371
51.34 0.0421561 0.509203 1 0.670871 0.999864 0.6205 5.92651e-06 0.48868 1 0.657644 1 0.605275 0.000254359 0.388945 1 0.588373 1 0.471439 0.611534 0.15605 1 0.214673 1 0.141978 0.999998 0.0745285 1 0.078134 0.999986 0.0650724 0.999982 0.059887 0.999992 0.0600351 0.999984 0.0571092 0.998808 0.00619043 1 0.241819
51.38 0.0442616 0.508653 1 0.670008 0.999854 0.619779 5.73296e-06 0.488998 1 0.657645 1 0.605562 0.00023362 0.391349 1 0.589758 1 0.475068 0.570151 0.161994 1 0.22596 1 0.15017 0.999998 0.0753405 1 0.0793671 0.999986 0.0654493 0.999983 0.0600385 0.999992 0.0601439 0.999983 0.0571673 0.99882 0.0062323 1 0.239988
51.42 0.0464905 0.508075 1 0.669093 0.999844 0.619016 5.54946e-06 0.489356 1 0.657656 1 0.605884 0.000214945 0.393981 1 0.59129 1 0.479019 0.52821 0.168525 1 0.238371 1 0.159269 0.999998 0.0762417 1 0.0807356 0.999987 0.0658732 0.999984 0.0602103 0.999991 0.0602689 0.999981 0.0572351 0.998832 0.00627356 1 0.238213
51.46 0.0488504 0.507466 1 0.668125 0.999833 0.61821 5.37546e-06 0.489755 1 0.657678 1 0.606245 0.000198122 0.396834 1 0.59297 1 0.483278 0.48635 0.175626 1 0.251859 1 0.169263 0.999998 0.0772332 1 0.0822411 0.999987 0.066346 0.999985 0.0604033 0.99999 0.0604113 0.999979 0.0573133 0.998843 0.00631424 1 0.236493
